review_id,text
129,Điện thoại HONOR 400 Lite 12GB/256GB - Quá tệ . dùng chưa được 2 tháng mà đã chầy viền cụm camera rồi.
130,Điện thoại HONOR 400 Lite 12GB/256GB - Giá 8830k được trừ km với phiếu giảm giá thanh toán 7642k sau 1 ngày sử dụng ưng quá
131,"Điện thoại HONOR 400 Lite 12GB/256GB - Máy xài rất nhanh nóng là sao nhỉ, tầm 15p là bắt đầu nóng"
132,"Điện thoại HONOR 400 Lite 12GB/256GB - Sau 1 tháng dùng cảm nhận máy ổn, mượt, màn đẹp, cam chụp khá tuy nhiên quay video rất yếu, pin trâu, mỏng nhẹ, loa khá OK dù là loa đơn."
133,Điện thoại HONOR 400 Lite 12GB/256GB - Máy dùng rất tốt pin trâu màn rất nét nhưng lúc mình mua rõ ràng được giảm giá 500k nhưng nhân viên cố tình báo sai giá là 8850000k trong khi đó mình vào gl tra thì chỉ có 8330000k
134,Điện thoại iPhone 16e 128GB - mới mua đc 1 tháng giá 15tr4 thấy các bên đã giảm còn 12tr. đã thế hỏi có trả góp được qua thẻ visa ko. nhân viên bảo có. vậy mà thanh toán xong cuối tháng vẫn phải nộp đủ tiền k đc trả góp luôn
135,"Điện thoại iPhone 16e 128GB - mình mua ngày 17/10/2025 thật tuyệt vời không chê tí nào. máy gọn đúng ý mình. pin rất trâu,mát mượt. nghe nhạc âm thanh rất hay. ai tuổi như mình nên mua"
136,Điện thoại iPhone 16e 128GB - Hôm trước cho 5 sao . Giờ cho 1 sao luôn . 4g 5g rất tệ . Chơi game toàn bị lag
137,Điện thoại iPhone 16e 128GB - Chơi game 10p hết 10% pin.máy thì nóng ran.
138,"Điện thoại iPhone 16e 128GB - Mọi thứ đều ổn, không có gì khen mà cũng chẳng tệ để chê. Chỉ có điểm trừ là cạnh viền cấn tay, không bo cạnh êm tay như iP15, iP16.. À quên, loa ngoài nghe rất hay nhé, bass ấm, dải âm sâu và trầm."
139,Điện thoại iPhone 16e 128GB - Máy bao ngon không nóng máy pin trâu.... ai thích bần bần mua sài thì ok...
140,"Điện thoại iPhone 16e 128GB - ip 16e dùng 5 ngày ko trầy xước móp méo,vẫn ok 100% mình muốn đổi qua 16 prm thì được định giá như thế nào vậy shop"
141,Điện thoại iPhone 16e 128GB - Cảm thấy cảm ứng ko nhạy cho lắm chơi game lq nhìu lúc bấm ko dc
142,Điện thoại iPhone 16e 128GB - Ta có nên lên ios 18.4 kg ạk
143,Điện thoại iPhone 16e 128GB - Hài lòng.tuy giá cáo nhưng cấu hình chơi game hết ý
144,Điện thoại Samsung Galaxy A56 5G 12GB/256GB - Em mới mua cái a56 mà sao pin xuống 20% ko thấy thông báo pin yếu vậy ad
145,Điện thoại Samsung Galaxy A56 5G 12GB/256GB - Hqua e mới mua con ss a56 12G 256 mà lỡ quên mk .giờ đem ra tgdd cài lại chương trình giúp dc ko ạ.phí hết bao nhíu ạ và mất bao lâu mới xong ạ
146,Điện thoại iPhone 15 128GB - mình mua gan 1 nam roi thay xai rat tot pin thi ok
147,"Điện thoại iPhone 15 128GB - Mới mua chưa được 1 tháng, không chơi game, không sạc qua đêm. Sạc 28 lần pin còn 99% sạc 30 lần pin còn 98%"
148,Điện thoại iPhone 15 128GB - Mua 15500k giờ lên 17500k bán có đc tý lãi ko ae
149,"Điện thoại iPhone 15 128GB - Tôi mua iPhone 15 128GB tại Thế Giới Di Động ngày 03/09/2025, dùng rất kỹ, không rơi, không vô nước, không sửa chữa gì cả. Bình thường tôi ít nghe gọi, chủ yếu dùng để làm việc và lướt web, nên tới nay 23/10/2025 mới phát hiện mic của máy bị rè nặng, gọi điện hoặc gọi video thì bên kia nghe tiếng rè rất to, lúc có lúc không nghe được.Một chiếc điện thoại giá hơn 15 triệu mà vừa qua 1 tháng đã lỗi mic thì thật sự quá thất vọng Tôi chọn mua tại Thế Giới Di Động vì tin tưởng hàng chính hãng và dịch vụ bảo hành uy tín, nhưng giờ gặp lỗi thế này thì thật sự mất niềm tin.Mong Thế Giới Di Động kiểm tra và hỗ trợ đổi máy hoặc xử lý bảo hành sớm, chứ lỗi phần cứng thế này thì người dùng không thể chấp nhận"
150,"Điện thoại iPhone 15 128GB - Cho mình hỏi cái phần lưng phía trên sao mình thấy nó hơi hở, ở dưới thì bình thường"
151,Điện thoại iPhone 15 128GB - Mình mới mua máy được 1 tuần nhưng không hiểu sao mày mình không chụp ảnh màn hình bằng nút hôm ao được
152,"Điện thoại iPhone 15 128GB - Mình mua ở TGDD được 3 tháng rồi. Không biết mọi người thấy sao nữa. Tôi dùng thấy rất tốt, chưa phát hiện một lỗi gì. Chỉ có khi sạc máy hơi nóng thôi. Tôi khuyên mọi người bỏ thêm tiền mua sạc chính hãng sẽ tốt cho pin hơn. Tôi có dùng sạc của bên thứ 3 rồi. Hậu quả là bị tụt 1% trong tháng đầu luôn."
153,Điện thoại iPhone 15 128GB - Cho mình hỏi iPhone 15 khi mình mở nhạc thì phát cả loa trong và loa ngoài như vậy là bình thường hay bị lỗi phần mềm ạ
154,Điện thoại iPhone 15 128GB - Sử dung ok nhưng mới mua đc 5 tháng mà pin tuột quá
155,"Điện thoại iPhone 15 128GB - Mới mua nhưng về sạc nóng máy, lỗi camera, ko xem video trong bộ sưu tập, ko đc đổi luôn tại cửa hàng."
156,Điện thoại iPhone 15 128GB - Mua được vài hôm dùng thấy được
157,Điện thoại iPhone 15 128GB - Sử dụng ios lần đầu trải nghiệm thì máy nhanh nóng. Sd 1 tháng thì nâng cấp ios 26. Nói chung dùng thì các chức năng ko quen nhất là phần gõ chữ ko có sẵn số chuyển VNI thì có số ko quen chuyển qua tl thì lại ko có số phiền kinh. Càp app thứ 3 thì xung đột phần mềm. Rắc rối
158,Điện thoại iPhone 15 128GB - Máy mình mua mới tại TGDD từ 11/9. Giờ mắt cam bị bụi bên trong.
159,"Điện thoại iPhone 15 128GB - loa rè nghe ko dc cái gì,quá tệ ko nên mua phí tiền"
160,Điện thoại iPhone 15 128GB - Máy mình mới sử dụng được 6 tháng mà pin đã tụt xuống 93%. Hơi thất vọng.
161,Điện thoại iPhone 15 128GB - Pin dùng 4 tháng tụt 1%
162,"Điện thoại iPhone 15 128GB - đã mua ở tgdd dùng được 5 tháng, ngày sạc 2 lần, mà 2 tuần trước check pin là 99%, mà giờ vào xem thì nó tụt xuống 95% mà chỉ nghe gọi, chơi game nhẹ, mà tụt ghê thật, spham quá tệ"
163,Điện thoại iPhone 15 128GB - Cho hỏi iphone 15 thường sạc 40 lần còn 98%. Vậy pin có sao ko
164,"Điện thoại iPhone 15 128GB - Tui mua cái i phone 15 cho con tui về nhà hỏi lại người thân kêu tính lại thì thấy lãi 1tr mấy gần 2 triệu bạc không biết nhân viên tính kiểu gì mà dữ vậy , nhân viên nói tui mua đồng hồ tặng đồng hồ nữa . Làm ăn vậy chán quá , cái nào lãi thì nói rõ ràng chứ , chán thế giới điện thoại này khong dám mua nữa giong lừa đảo quá."
165,"Điện thoại iPhone 15 128GB - Mới mua trả góp ip15 128 gb Cảm nhận đầu tiên là có hơi nóng, cần tìm hiểu nguyên nhân, chắc tải áp quá nhiều, nên phải thường dọn rác , máy nhẹ hơn ip 13 nhiều Mong sẽ có cảm nhận mới Nhân viên phục vụ thì tuyệt vời tận tâm nhiệt tình Luân không giỏi về tìm hiểu, chỉ cảm nhận những tính năng của iPhone có giúp ích cho đăng tải video Phật Pháp Chục ảnh chất lượng tốt hơn"
166,"Điện thoại Samsung Galaxy A26 5G 6GB/128GB - Mấy bị lắc và đứng hình treo mấy, âm thanh nhỏ to, minh cũng đi đổi máy rồi cũng bị , cân nhắc cho kỹ khi xuống tiền mua"
167,"Điện thoại Samsung Galaxy A26 5G 6GB/128GB - Lỗi wf, ko cài đặt dc máy, máy mới mà đã vậy"
168,Điện thoại Samsung Galaxy A26 5G 6GB/128GB - Chơi vs tập đoàn này đi r biết. Máy lỗi fb video mang ra nó k chịu nhận đổi máy cho khách. Mà bắt đi theo lên tận hãng. Ai rảnh Giờ trả lại là mất 20%. 100 người mất 20% thì sao nhỉ Nhìn vào vụ giá bách hóa xanh r biết tập đoàn này uy tín cỡ nào r
169,"Điện thoại Samsung Galaxy A26 5G 6GB/128GB - Chào ạ, hiện máy mình gặp phải lỗi phần mềm, theo mình khi phát hiện số lượng lớn lỗi được phát hiện có thể xem nghiêm trọng liên quan đến hệ thống gốc, thì khi đem đến TGDĐ Cái Tàu Hạ, họ đề xuất mình gửi tại đó hoặc có thể tự đến TTBH của Samsung thì bảo phải đặt lại dữ liệu máy vì do lỗi phần mềm hoặc đợi bản cập nhật sau khi về thì đã có bản cập nhật từ samsung nhưng vấn đề vẫn như vậy , mặc dù nhân viên mỹ thuật tại SS có tư vấn hiện vẫn đang trong tháng đổi trả miễn phí từ TGDĐ nhưng khi đổi máy mới cũng sẽ mất dữ liệu qua trọng từ SS Sa Đéc họ nói chỉ có thể sao lưu danh bạ, hình ảnh hiện mình không có bất cứ cách nào để sao lưu toàn bộ dữ liệu, nhưng nếu tiếp tục đợi đến hằng quý hoặc sau này thì có thể bảo hành của mình sẽ kết thúc và có thể vẫn không giải quyết được vấn đề. Biết rằng không liên quan đến hoàn toàn là do bên TGDD và phần lớn vấn đề từ nhà sản xuất Samsung nhưng mong sẽ có cách khắc phục trong thời gian sớm nhất từ cả 2 phía cho phân khúc máy A Series mới mà không ảnh hưởng đến dữ liệu người dùng. Cảm ơn nhân viên TGDĐ đã hướng dẫn tận tâm, cùng với chất lượng dịch vụ mình đánh giá cao nó nói chung và Samsung nói "
169," 2 phía cho phân khúc máy A Series mới mà không ảnh hưởng đến dữ liệu người dùng. Cảm ơn nhân viên TGDĐ đã hướng dẫn tận tâm, cùng với chất lượng dịch vụ mình đánh giá cao nó nói chung và Samsung nói riêng."
170,"Điện thoại Samsung Galaxy A06 5G 6GB/128GB - Mọi người khi mua điện thoại thì mình khuyên không nên mua gói bảo hiểm/ bảo hành Samsung Care+ hoặc nên đọc thật kỹ các điều khoản trước khi quyết định mua. Mình mua điện thoại này cùng gói trên nhưng khi bị người khác tông làm rơi điện thoại, móp vỏ điện thoại thì Samsung báo không bảo hiểm/ bảo hành với lý do Hư hỏng mang tính thẩm mỹ. Ngoài ra, nội dung không được hưởng các dịch vụ trong điều khoản còn dài hơn  chi tiết hơn nội dung được hưởng các dịch vụ nữa. Mua xong chỉ thấy tiếc tiền Khi mình mua, mình đã hỏi rõ và được TGDĐ tư vấn rằng sẽ bảo hiểm/ bảo hành tất cả lỗi người dùng vì mình tin tưởng nên đã không đọc kĩ các điều khoản. Mình xem như đây là bài học cho bản thân vậy, từ giờ không tin tưởng TGDĐ hoàn toàn nữa"
171,Điện thoại Samsung Galaxy A06 5G 6GB/128GB - Mình mới mua đx 2 thág mà hư dây sạc có bảo hành hok ạ
172,Điện thoại Samsung Galaxy A06 5G 6GB/128GB - Cảm biến vân tay không mở được trên các app ngân hàng
173,"Điện thoại Samsung Galaxy A06 5G 6GB/128GB - Khá ổn trong tầm giá, pin trâu."
174,"Điện thoại Samsung Galaxy A06 5G 6GB/128GB - Trải nghiệm vô cùng tệ hại với chiếc điện thoại này , chỉ nghe gọi được 1 sim , còn 1 sim vinaphone k thể nghe gọi được , mặc dù đã đảo vị trí cho nhau , sóng mạng thì kết nối tồi k xem nổi video trong khi lắp các máy khác vẫn chạy ầm ầm . Mọi người suy nghĩ lại đừng mua thiết bị quá tệ hại như vậy . Chưa kể mọi thao tác đều chậm và đơ . Mai tôi sẽ đem ra trả lại và chuyển sang hãng khác .Lần đầu tiên trong đờii mua máy samsung đã có trải nghiệm quá tệ như vậy và sẽ k bao giờ có lần thứ 2"
175,"Điện thoại Samsung Galaxy A06 5G 6GB/128GB - đt tốt ,đáng đồng tiền"
176,"Điện thoại Samsung Galaxy A06 5G 6GB/128GB - Ok, tuyệt vời, pin trâu"
177,Điện thoại Samsung Galaxy A06 5G 6GB/128GB - Mình khuyên các bạn ko nên mua.mua về dùng được nửa tháng. máy bắt sóng kém kinh khung. vào nhà cái là cột sóng còn được 1 cột. ko thể dùng 3g 4g. Đem ra cửa hàng thì quản lý bảo hạng samsung bắt song nó kém sặn rồi. test ở cửa hàng sóng ok nên cái này ko pải là lỗi. ông bảo anh trước cũng dùng samsung nó bắt sóng yếu quá nên anh chuyển qua oppo rồi... rồi ông bảo cần thiết để máy đây ông gửi lên sasung kiểm tra phản hồi 15 ngày sau lấy....TỐT NHẤT LÀ KO NÊN MUA. BỎ TIỀN RA CẦM CON MÁY KO RA GÌ.
178,"Điện thoại Samsung Galaxy A06 5G 6GB/128GB - Pin 5000mAH mà tụt k phanh, cần hỗ trợ đổi"
179,Điện thoại Samsung Galaxy A06 5G 6GB/128GB - Mình cảm ơn hãng đã cho mình đổi trả sang dòng khác khác mà ko bị mất phí. Điện thoại tốt trong tầm giá.
180,Điện thoại Masstel S9 6GB/256GB - ở mức giá tầm trung này thì sản phẩm này OK
181,"Điện thoại Masstel S9 6GB/256GB - Mua xong mới biết không có ốp lưng bán trên thị trường, thất vọng."
182,"Điện thoại Masstel S9 6GB/256GB - Máy không bắt được sóng 4g mobifone mà tự động chuyển xuống 3g, Không biết các máy khác có bị như vậy không"
183,"Điện thoại Masstel S9 6GB/256GB - Người dùng ko quan tâm đến thương hiệu, thì đây là sản phầm tốt trong tầm giá."
184,Điện thoại Masstel S9 6GB/256GB - Rất nên mua mạnh tốt Sài rất mượt trâu pin Sài 2 ngày hết pin hàng chất lượng
185,Điện thoại Masstel S9 6GB/256GB - mới mua 2 từng gọi điện nói chuyện người ta không nghe được tôi để nghỉ đổi trả lại hàng cho tôi
186,"Điện thoại Masstel S9 6GB/256GB - Máy tốt , pin trâu , chơi liên quân , ff tầm trung rất OK , lướt fb , tiktok , yt mượt lại còn rẻ nữa , mong mọi người ủng hộ"
187,Điện thoại Masstel S9 6GB/256GB - Có ốp lưng máy này không ạ
188,Điện thoại Masstel S9 6GB/256GB - Rất OK
189,Điện thoại Masstel S9 6GB/256GB - Máy bị giật khủng hình khi lướt tiktok
190,Điện thoại Masstel S9 6GB/256GB - Máy tốt pin trau
191,"Điện thoại Xiaomi Redmi Note 14 Pro+ 5G 12GB/512GB - Pin có lướt web chơi game nhẹ mà hơn 2 tiếng mất 50,% pin. Có cách nào khắc phục k"
192,Điện thoại Xiaomi Redmi Note 14 Pro+ 5G 12GB/512GB - Tôi mới mua redmi note 14pro + đc 3 tuần. Giờ muốn đổi sáng Xiaomi 14T đc ko
193,Điện thoại Xiaomi Redmi Note 14 Pro+ 5G 12GB/512GB - Dùng 2 tuần thấy ngon. Khuyến mãi lúc mua giảm 3 triệu. So với tầm tiền điện thoại android đáng mua.
194,Điện thoại Xiaomi Redmi Note 14 Pro+ 5G 12GB/512GB - Đt mình Xiaomi redmi note 14pro+5g dùng được gần 4tháng rồi giờ thu lại nhiêu ạ
195,Điện thoại Xiaomi Redmi Note 14 Pro+ 5G 12GB/512GB - Bên shop có thu lại máy cũ ko ạDo mình k muốn dùng muốn đổi qua hãng khác ạ
196,"Điện thoại Xiaomi Redmi Note 14 Pro+ 5G 12GB/512GB - Điện thoại khi mới mua về mình phải cài đặt các thông số kỹ thuật như mình muốn, còn để mặc định thì máy không phát huy hết hiệu năng. Đánh giá dòng series Note 14pro+ rất tốt. Như chụp ảnh quay phim chọn 4k 30fps quay rất tốt, tính năng chụp Untra rất ok. Pin tốt, sóng sánh ổn định. Rất đáng mua."
197,Điện thoại Xiaomi Redmi Note 14 Pro+ 5G 12GB/512GB - Giờ muốn đổi sang máy khác thì sao mình đang trả chậm máy này
198,Điện thoại Xiaomi Redmi Note 14 Pro+ 5G 12GB/512GB - Mới mua 3 ngày muốn đổi chả để lên đời cao hơn thì tính phí sao ạ
199,"Điện thoại Xiaomi Redmi Note 14 Pro+ 5G 12GB/512GB - Hôm tôi mua máy thì bản 8/256 để giá 10.800k và nhân viên bảo hết hàng này, tư vấn bản 12/512 chênh nhau 160K 10.960k. Mình thấy ok và mua hàng. Hôm sau coi trên FPT thấy buồn ngang, bản 8/256 bên đó bán 8.350k. Cảm thấy mình bị hụt hẫng."
