review_id,text
149,"không bật 3g hay wifi mà tuột pin nhiều quá. cảm ứng thì ok, may ưng ý chỉ có cái pin hơi tuột nhiều thôi"
150,máy dùng mới dk mấy ngày thấy ổn ổn còn sau này thì chưa biết...vân tay và nhận diện khuôn mặt cực nhạy
151,camera khi xoay ngang điện thoại sao nó không hiển thị full hết. sóng hơi yếu
152,"phải nói là số 1 trong tầm giá. ko ngờ luôn. máy chụp ảnh đẹp. pin trâu. cấu hình và game rất mướt. các bạn nên mua hàng chính hãng, tuy cao hơn mấy trăm, nhưng máy chính hãng ổn định, ko lỗi vặt và nóng như máy xách tay, vì máy xách tay up rom. tầm giá này nó đứng số 2 thì ko ai dám đứng số 1 nhé"
153,sản phẩm dùng rất oki tôi rất hài lòng pin rất trâu và chụp ảnh rất nét và đẹp tôi đánh giá vivo s1pro là máy có tầm giá trung rất hợp lý chơi game tốt và chụp ảnh nét và máy vận hành mượt và tôi đánh giá iphone vs sam sungs20 .utrall là 100 điểm thì tôi đánh giá vivo s1pro là 85 điểm
154,"màn hình đang xài tự nhiên tối lại không xài tính năng tự động điều chỉnh độ sáng , tắt máy mở lại mới được. bluetooth bị lỗi, nghe nhạc giật đứt quãng rất ức chế."
155,"đã mua hôm nay tại 109 nguyễn hoàng, trảng bom, đồng nai và rất hài lòng về sản phẩm, sự phục vụ của tgdđ"
156,vừa mua về lúc nãy. trải ngiệm ok mượt. nv phục vụ tận tình. de thuong và chu đáo
157,"mình sử dụng máy được 15 ngày camera tốt, pin trâu, cầm nắm thoải mái, hiệu năng cao trong tầm giá,... bị lỗi xem youtube hdr bị xám nhưng đã được fix qua các bản cập nhật."
158,"sản phẩm cấu hình đẹp , pin trâu sạc thì không biết có sạc nhanh ko nhưng mình sạc thì thấy rất là nhanh giá tốt còn chơi game thì mình nghĩ máy này ko thích hợp vì mình đã thử rồi"
159,"mua đt gần 1 tháng rồi màn hình đẹp. các thao tác mượt .camera chụp hình nét . cảm biến vân tay ok tay mình thường ra mồ hôi nhiều nhưng máy mở khóa rất chính xác do các bạn cài đặt vân tay ít ,thao tác để tay lên màn hình chưa 9 xác nên máy báo không khớp là đúng cảm biến vân tay kh tệ như các bạn nghỉ đâu rất ok chỉ hơi chậm so vs các đối thủ trong phân khúc thôi..."
160,"quá thất vọng. đang xài u10 chuyển qua con này do thiết kế màu đẹp hơn nhưng đơ, xài loạn cảm ứng."
161,"top 110 với mức giá này, android tốt nhất có. gọn nhẹ, nhanh, đẹp. 4 128 mình dùng được 2 tháng. mọi chuyện vẫn ổn."
162,"ss tầm trung từ a51 trở xuống sao k máy nào đc đánh giá khoảng 4sao hết vậy. mình định mua con a51 này nhưng đang do dự, chất lượng của sản ngày càng đi xuống thì phải. haiiizzz"
163,"tại sao tôi lưu về 1 số ảnh lại không tải được lên ứng dụnng ảnh, nó không hiển thị lên luôn ấy, qua các ứng dụng như instagram fb..v.v thì thấy mỗi ứng dụng ảnh là kh thấy ..ngộ he"
164,mn có cảm thấy con oppo a92 này vào mạng lướt web tốc độ kém ko ở những chỗ đông ng ý trong khi những máy khác vẫn lướt đc bt
165,"đã dùng được 18 ngày,...gặp một vài lỗi sau đây camera trước thụt thò chậm, sóng yếu, nếu ở trong phòng thì chỉ 1 2 vạch sóng, lỗ phát loa thoại nhỏ nên phải căn đúng lỗ tai mới nghe rõ, loa ngoài mở lớn bị rè."
166,máy mới mua hôm qua.xài ngon lắm.a e ạ.tại mình hay chơi game mà ko có điều kiện mua máy xịn.thì con này mình thấy ok lắm rồi.
167,"máy đẹp,sử dụng tốt. hợp lý trong tầm giá. thái độ của nv tại thegioididong nghi tàm hn vẫn luôn tốt như mọi lần dù mình mua cái thẻ cào hay chiếc đt mới ."
168,"pin hơi yếu , sim có lúc không nhận , phải reset máy lại , loa mở tô bị dè , nhưng trong tầm giá này là quá ổn , nên không đòi hỏi gì thêm"
169,"điện thoại mới mua được hơn một tuần sài ổn, pin trâu ,mạnh dạng đánh giá 5 sao."
170,"mua con này thôi tôi lấy a10 samsung ngon hơn nhiều, chip exynos 7884 chạy liên quân max cấu hình...bao đâm"
171,máy như vậy với tầm giá là quá ngon rồi mn à. ủng hộ hàng vn nhiệt tình đi mn ơi
172,sài đc 1 tuần cảm thấy ok rất tốt trong tầm giá.chơi game auto mượt pin cực trâu. nói chung sản phẩm quá tốt trong tầm phân khúc giá. các bạn nên mua sản phẩm này.
173,cho em hỏi là tại sao chụp ảnh nó bị mờ không rõ nét ạ? những cái lại khá ok mà pin sài hơi nhanh hết ạ
174,chụp hình xấu quá. tầm giá này nên mua của oppo hoặc samsung thì hơn. so với nova 3i thì cũng thua
175,"máy bị treo về màn hình samsung thường xuyên, phải giữ nút nguồn và âm lượng trong thời gian dài mới khởi động lại được máy. hay bị giật, đơ và tự thoát ứng dụng."
176,mình mới mua con này. máy tạm ổn trog tầm giá. cũng ok. hy vọng vmasrt không làm mình thất vọng. cảm ơn nhân viên tgdd vũng tàu
177,camera đẹp lắm . game thì khỏi chê . pin xài khi chơi game khá lâu sạc nhanh . 1 tuần sử dụng thấy rất ổn còn về sau thì ko biết nhưng với thương hiệu samsung thì mình hoàn toàn tin tưởng .
178,"mới mua 10 ngày, màn đẹp, pin trâu, cảm ứng nhạy, wifi oke, chỉ có cảm biến vân tay kém"
179,"gía chỉ 1.390.000 mà có vân tay, nhận diện khuôn mặt.. nhắn tin không cần bấm..nói vào micro điện thoại chữ tự nổi lên bấm gửi là xong..camera sau kép 13mp nữa ..chụp ảnh rất đẹp..pin trâu..sạc nhanh..mua cho em gái mình sài rất thích.so với giá này thì quá tuyêt vời."
180,thêm 300k lấy con realms 5i gam 4gb ngon hơn nhiều.điện thoại này chỉ có cũ sạc nhanh chứ đc gì đâu.ai mua phải cân nhắc nha.
181,máy mới mua 4g ram mà chơi free fire không nổi. loạn cảm ứng khi chs game trải nghiệm thật thất vọng
182,m sài 2 tuần rui mọi thứ rất ok.chụp hình đẹp pin trâu.sài còn 18 mà từ 11h sài đến 12h mà còn lại 9 lận.đt saig đáng đô ng tiền m bỏ ra.
183,sau khi cập nhật lên phiên bản android 10 thì máy ko dc mượt như phiên bản cũ và bắt wifi quá kém kết nối ko dc.đính kèm ảnh chụp màn hình ko dc
184,mình mua được 10 ngày dùng mọi thứ ok nhưng sao sạc đến 98 pin lại dùng ạ momg được mọi người góp ý
185,mình xài được hơn 1 tuần thấy cũng thoải mái cho mình hỏi là củ sạc zin theo máy là 5v 2a máy ko hỗ trợ sạc nhanh. mình nên đổi củ sạc nào cho cải thiện hơn chỉ mình với.
186,mới mua máy a51 dc 20 ngày mà chán wa màn hình hay dơ đơ.bultut thi luc nghe dc lúc hk.nản vãi
187,"top 1 2 về tầm tiền và chức năng sử dụng nha, nhược điểm cũng có nhưng tầm tiền là quá tốt màn hình hd , cam bình thường so tầm tiền, to dày...uu the màn hình rộng dễ nhìn, nhạy sáng tốt, có cam góc rộng, sạc nhanh vs redminote 7 same same"
188,mình sài được mấy tháng thấy mọi thứ đều ok nhưng tiếc chút síu là phần sạc siêu nhanh lâu bị lỗi như thế mình sạc từ 10h tối tới 8h sáng lỗi chỉ được 95 pin mình thử để thêm 1 chút nữa vẫn chỉ 95 không biết mọi người có mất phải lỗi giống mình không
189,máy ok ko nóng như trên mạng nói. pin dùng trâu. chụp ảnh đẹp . tác vụ mượt mà..........
190,"mình nhận máy hôm 5 10, pin ổn, camera tạm, sóng 4g viettel ngay trung tâm thành phố thì 2 3 vạch, màn hình thì như người bị viên gan b vàng vàng.nản"
191,"chơi game quá đã,mượt mà không bị giật lag!mình đã mua sản phẩn sd được hơn tháng cảm thấy máy rất tốt chơi game tuyệt vời"
192,"máy khá ổn sạc siêu nhanh chụp hình cũng tạm ,vân tay ,khuôn mặt nhạy ,.............."
193,"xài được 1 tháng 9 ngày máy lỗi không tắt màn hình được, máy nóng kinh, nv bảo hành bảo lỗi xung đột do cài nhiều bảo mật như vân tay, khóa màn hình, khuôn mặt.v.v... mà lúc mới mua về đã cài đặt vậy qua 1 tháng mới bị lỗi, phải cài lại nếu không được thì bảo hành, thất vọng quá."
194,mới mua con này tối qua xài còn 30 pin sau đó mình sạc đầy 100 pin lướt fb chưa dc 30phut mà tụt còn 97 pin. có phải pin bị gì k mn
195,thực sự thấy vọng vì em này. vừa mới mua về mà dính luôn 3 lỗi lỗi 1 chạm 2 lần vào màn hình nháy ko lên hình lỗi 2 đang gọi điện màn tối um mấy phút sau mới sáng lại lỗi 3 tải app cực chậm. được mỗi cái tgdđ chăm sóc cực tốt. đã đổi cho mình sang note 8pro cho 5 sao cho dịch vụ của tgdd còn cho 9s 1sao
196,"máy rất ngon,chơi game mượt,camera đẹp,mặt lưng rất đẹp,đáng đồng tiền bát gạo nhưng có lưu ý này là mua máy ngon là do nhân phẩm"
197,máy đẹp. số vời giá tiền máy vượt trội hơn mong đợi..chụp hình sống ảo khá tốt.
198,"e mua tầm hơn tháng , thấy sài khá ok , pin e sài tận 2 ngày do e k chơi game chỉ fb , zl , yt .... để qua dêm thì hao khoảng 2 3 pin thôi ,khi sạc thì chỉ hơn 2 tiếng ,mn nên tắt nhưng ứng dụng k cần thiết đi ví dụ như always on display sẽ đỡ hao pin hơn"
199,"xài được 1 tuần. ngon với giá 5tr. pin trâu, cấu hình mạnh, ngoại hình đẹp. cam thì 48m nhưng ảo thôi, chụp cũng tương đối. sạc pin tầm 1g50 đầy, khi sạc thì củ sạc bị nóng. nói chung là xứng đáng tiền bỏ ra."
200,"mình đã trải nghiệm 1 tháng và đt thực sự đáng mua trong tầm giá, cam đẹp, ko bị nóng máy, tác vụ mượt mà, đt hiển thị đẹp sắc nét, ko có gì để chê hết luôn á"
201,"mới mua về thì không sao, đến lúc lắp sim thì hiện vos, rồi không hiển thị màn hình. sau đó sọc kẻ màn hình và lại tự tắt máy. cứ vậy đến giờ khởi động thành công thì vẫn nhấp nháy và sọc màn hình. qúa tệ cho trải nghiệm đầu tiên."
202,sp tốt chụp seophơ hinh anh hơi vị vàng mới dùng đc 5 ngày thấy máy ổn lướt web nhanh mượt 4g sóng ko ổn định ko biết do mạng hay do may
203,vừa mua sài vài ngày đã lổi đứng màng hình vài phút mất khỏi động lại gây rất khó chịu
204,"sản phẩm nhỏ gọn, vừa tay thiết kế màu sắc đẹp mắt , sang trọng. máy dùng rất mượt mà, chế độ bảo hành rất tốt, pin khoẻ .cảm ứng mượt mà, phù hợp với công việc của mình bởi camera sắc nét."
205,"sao dt redmi note 8 pro của e cứ hiện lỗi nhiệm vụ thực hiện thất bại, hãy thử lại sau 2019 vậy ạ"
206,máy này chơi game thì ổn rồi pin trâu tiếc là không có sạc nhanh. tầm giá này thì ok rồi
207,"đã mua hôm 9 5 chơi game và coi phim liên tục. máy có ốp lưng cảm giác hơi ấm. chụp hình tạm ổn vì ko mê chụp hình lắm . khi sạc pin , zalo, tn đến ko thấy đèn báo nhấp nháy khi ko sử dụng máy. để test thêm."
208,tuyệt vời máy chay rất mượt đặc biệt là camera chụp rất nét ngay cả chụp vào ban đêm
209,sản phâm tốt trong tầm giá dưới 4 triệu. màn hình đẹp xem phim tuyệt vời. được cái sạc nhanh
210,dt mới mua được 4 ngày. ngày đầu để qua đêm k sd tuột 5 pin. su khi sạt những ngày sau cũng 4 pin. còn chơi game lq thì 1 trận cũng 5 tuột pin nhanh hơn dt khác nếu mới mua. mở khóa bằng khuôn mặt thì lúc ăn lúc k đa số là k tự mở dc. còn khi chạm vào dt để mở khóa nó yêu cầu mk thì k sd dc vân tay hay khuôn mặt mà phải mở bằng mk thấy bất tiện. cảm thấy pin và mở khóa màn hình chưa ok
211,quá tuyệt vời tôi rất thích dùng đt oppo này vì pin trâu bộ nhớ cao ram cũng cao thoải mãi tải game chơi game
212,máy rất ok. có điều vân tay ko nhạy lắm. nhưng nói chung là tốt. nhân viên nhiệt tình
213,"sản phẩm ip 7plus thiết kế đẹp, sang trọng, đẳng cấp, chụp ảnh tuyệt với, cấu hình cao mướt máy"
214,sản phẩm rất ok sạc nhanh thật chải nghiệm cực phê lướt bao mượt các bạn nên mua
215,tưởng máy thế nào sạc tầm 1tiếng máy nóng bỏng như có ai dùng máy điện thoại khác không nóng mà máy lây nóng
216,"mua ngày 31 đầu tiên tại cửa hàng, lấy khui tem niêm phong thùng hàng luôn. đánh giá máy mượt, cam mức 8, pin sao thấy nhanh tụt quá..wifi thì cỡ 8 10, 4g thì khỏi nói, ko biết bị lỗi hay máy nhanh hết pin, đang định ra đổi máy khác. nói chung hài lòng, nhưng thấy hơi chán pin sử dụng. ko biết có ai cảm nhận giống mình ko?"
217,"sao máy của m sóng mạng yếu quá, bình thường full, nhưng đưa đó máy chỉ được 2, 3 vạch là sao vậy"
218,pin tụt quá nhanh luôn không sử dụng gì cũng tụt pin nói chung hơi thất vọng xíu
219,bluetooth kết nói nghe nhạc ko ổn định đang nghe tự ngắt kết nối cứ chập chờn nge nhạc bị dấp dấp
220,"mới mua hồi sáng ... chưa test gì nhiều, lướt wed xem phim , 2 tiếng mất 16 pin , chơi game thì không biết nóng không ... nhưng tác vụ bình thường rất mát . màu xanh lá rất đẹp , rất đáng mua nhân viên cửa hàng phục vụ rất nhiệt tình luôn."
221,"mình vừa mua tặng bạn gái con này, màu bạc nhìn cũng giống note10 aura glow mà giá rẻ hơn nhiều, và có trả góp. mình thích cây bút để crop hình và chỉnh sửa, note trên screenshot. tới 3 camara sau nên chỉnh được khá nhiều chế độ, đặc biệt là góc rộng. pin quá trâu luôn, mình xài gần 1 ngày rưỡi mới phải sạc. nói chung khá hài lòng."
