review_id,review_text,rating
141,mới mua 7 ngày sạc 3 lần 8 tiếng với 1 lần sạc thường. ko chơi game chỉ lên mạng đọc tin tức mà pin còn 98 . nạn rồi ghê,4
142,"mới mua được 5 ngày, mọi thứ tạm ổn. nhưng quá thất vọng về pin. mag tiếng dung lượng pin 5000 mà xài hụt pin hơn cả oppo f11 4000mah. để yên qua 1 ngày 10t k đụng vô, k bật bất kỳ ứng dụng hay chương trình nào nhưng vẫn bị tụt hơn 10 , vậy là tại sao đây",3
143,"nhận máy m7. hôm nay đc 5 hôm thì máy lỗi đen màn. gọi vẫn rung, nhấn vẫn rung, làm gì cũng k sáng màn. lần đầu m tự khởi động lại, lần 2 gọi tổng đài thì bảo retore lại cài đặt gốc, lần 3 gọi tổng đài bảo mang ra quán thì nhân viên vọc tí rồi cũng khởi động lại bảo máy bt và k cho đổi. mình tin tưởng tgdd nên hay mua hàng ở đây. nghĩ bh các kiểu tốt. ai dè lần này thất vọng vô cùng.",1
144,máy mua để sử dụng bình thường thì được còn ai mua chiến game thì đừng mua. chơi pubg dùng gyroscop nó bị chậm khoảng 0.5 giây. ghìm tay thì giật từng phát k có độ ổn định. mới mua xong về bán lại mất 20 giá trị so với ban đầu. đừng ai mua chơi game. game chọn mua dòng xiaomi chất nhất,3
145,"dùng máy rất tốt, hệ điều hành mượt mà. camera đẹp chụp rất tốt, pin khỏe 1 ngày dùng mới cần sac",5
146,"mọi thứ ổn làm rất tốt,chỉ mỗi chơi pubg ngắm kéo mãi đéo chịu đi, loạn cmn cảm ứng. chán.",2
147,"thấy các bác chê quá...chứ e sài thấy rất ổn pin trâu sài cã ngày vivu, wifi 3g ổn cã, có cái nhận diện khuôn mặt hơi chậm vân tay củng k nhạy lắm ngoài ra thấy tất cã đều ổn trong tầm tiền bỏ ra",5
148,"vsmart active 3 rất ổn , giá cả tốt, chúc tập đoàn vingroup ngày càng vương cao, sản xuất nhiều sản phẩm thông minh hơn nữa.",5
149,sản phẩm ngon lành trong tầm giá...mua cho phụ huynh dùng rất thích...máy nhanh...pin trâu...sóng điện thoại tốt,5
150,"mua máy dc 4 hôm r tất đều ổn chiến game tốt pubg , liên quân bản cập nhật mới chơi vẫn rất tốt . pin ổn có thể xài đc cả ngày . tuy nhiên chiến game tốt mà facebook lướt có tý đã có dấu hiê u hơi khựng lại đi kéo trang lên xuống còn các ứng dụng khác đều tốt có vẽ facebook vẫn chưa dc tối ưu kĩ hay s ấy",4
151,"mới mua hồi sáng về dùng đc một lúc màn hình bị đơ , lag, pin tụt nhanh khoảng 5p cho 1 pin khi k sử dụng bất kì ứng dụng nào trong khi đó mk để ở chế độ tiết kiệm pin , được trang bị sạc nhanh nhưng sạc vẫn chậm hơn 2 tiếng cho một lần sạc đầy từ 20 100 , mic lúc thì nói ngk nghe đc lúc thì k",1
152,không biết có ai giống e chưa. cam bị cấn nhẹ cái nứt một đường ạ. thiết nghĩ nên mua ốp lưng có bảo vệ cụm cam hoặc dán cường lực. còn lại mọi thứ đều tốt trong tầm giá! nv bán hàng nhiệt tình nữa!,4
153,"thiết kế đẹp, chụp hình rõ sắc nét, cảm ứng mượt mà, pin dùng được 2 ngày. phù hợp với tầm giá",5
154,ma y xa i ô n đi nh. pin xa i hơn 1 nga y mơ i hê t. ma ng me o cu ng ok. mô i tô i lu c co cuô c go i thi mâ t data,5
155,người ta mua thì bình luận bill đẹp vậy . còn mình mua máy dc 7 tháng đi bảo hành 3 lần thay 2 lần men mà ko khắc phục dc tình trạng rớt wifi chập chờn của redmi . thất vọng,1
156,"đã mua sản phẩm rất đẹp ưng ý , rất thích k hối tiếc khi mua sp này , tuyệt vời giá như có màu xanh thì tôi mua thêm chiếc nữa",5
157,"pin 4500 mà tụt quá nhanh lướt qua lướt lại đã mất 1 qua đêm còn hơn nữa, ra hỏi thì nhân viên kêu cứ cắm sạc qua đêm thì hết ??? vân tay và nhận diện khá chậm còn lại thì đều ổn.ko biết nên lên 10 lite ko",2
158,"máy mượt nhưng bắt sóng kém,sạc pin nóng,pin hao nhanh... mới mua được mấy ngày mà giá lại giảm nữa rồi.mất 500k,",4
159,mua được gần tháng cảm thấy hài lòng pin trâu chơi liên quân bằng 3g liên tục đk 6 7 tiếng vẫn còn gần 40 pin máy đẹp sạc từ 30 lên 100 có gần 2 tiếng là đầy nhân viên chu đáo nhiệt tình,5
160,"sp ổn, mỗi tội vân tay lúc nhận lúc không, nhân viên nhiệt tình, pin trâu, cả đêm tụt 1",4
161,"máy kém, quá kém. quay video và gọi video máy nóng như than. nhanh hết pin. nếu cho chon lại ko bao giờ chọn hàng samsung",1
162,lúc mới mua về thì pin xài khá ok. nhưng khi đc 1 tháng thì pin hết quá nhanh. sạc nhanh 30w cắm sạc từ 20 đến 100 thì mất có 55p. sau một tháng là thấy pin hơi tệ. không biết về sau còn lỗi gì nữa không.,3
163,phần nhật kí cuộc gọi dùng 2 sim. nhưng ko hiện sim nào đang trong cuộc gọi và ai gọi tới không biết sim nào. mọi thứ khác đều ok hết.,3
164,"mới lấy máy hôm 23 5 mà pin tụt hơi nhanh, k làm gì nhưng để 30 phút tụt 3 k biết máy có bị sao k?",4
165,"sản phẩm sau 1 tuần sử dụng rất ok, về game bao mượt,camera âm thanh cũng đc.ns chung máy ok",5
166,máy nhẹ kiểu dáng đẹp thích hợp cho con gái. nhưng dt nhanh hết pin.còn tất cả đều ok,4
167,"mua máy được 1 tháng đánh giá sơ qua thì máy quá ổn trong tầm giá. xài hằng ngày mượt mà, gần như k xảy ra hiện tượng giật lag, cam sau ổn, cam trước khá tệ nếu k xài app, chơi game ổn ở mức đồ họa trung hình, pin xài nhiều thì 1 ngày mới sạc 1 lần, sạc khoảng 2 tiếng là đầy. màn hình đẹp, xài ngoài trời ổn.",5
168,iphone xài tốt .mới mua 1 ngày là xài thấy thích.sẽ ủng hộ tgdđ nữa.chắc mai mốt mua thêm iphone 7 loại 128gb xài luôn .mốt chắc xài cả hai cái iphone luôn.,5
169,"em mua được 3 tháng rồi, pin trâu rồi không có hiện tượng như người khác thường gặp. nói chung là anh em nên mua",5
170,pin chỉ sử dụng được 1 ngày cảm ứng vân tay không nhạy bàn phím và giọng nói không hỗ trợ tiếng việt,3
171,sản phẩm thấy ok nhưng thái độ phục vụ của a kỹ thuật thì gất quá tại mình mua trả góp vs đt rẻ tiền quá rồi có thái độ khi dễ hay sau ák đúng là thất vọng không dám mua đt ở tgdd nữa,3
172,"pin 5000 xài rất lâu , sạc 10w nhưng khá nhanh , màn hình to ,hơi rổ , camera chụp ok , vân tay nhạy , realme ui dễ dùng nhiều tùy biến ,mình mua bản 3 64 cũng khá dư dã . chip mạnh nhưng chủ yếu mình dùng bình thường , chơi game thì ok , đa nhiệm nhẹ ok cũng hơi tiếc vì realme ko tặng tai nghe. thôi kệ gía rẽ cũng ít dùng. loa nghe to",5
173,vừa mua lúc chiều máy ok ko vấn đề gì tuy nhiên máy cấu hình cao hơn itel 1516 plus mà lại chậm hơn chắc là do tiền nào của đó nhà sản xuất sử dụng linh kiện rẻ tiền để giãm giá thành,3
174,có máy bị giống mình ko vậy....camera xóa phông với macro sao nó bị lệch về 1 bên không nằm ngay giữa ...không biết có phải lỗi thiết kế không ..mong phản hồi,3
175,"mới mua.... nhân viên tư vấn nhiệt tình, về dịch vụ thì tgdd tuyệt rồi. còn về máy, thất vọng về bản miui này, gọi điện và tin nhắn sử dụng của google chứ ko phải miui, mất lịch của miui . phải sử dụng lịch của google, bất tiện và xấu. pin trâu , sạc nhanh. chụp ảnh đẹp nhưng quay vidieo và slowmoition ảnh màu cực xấu.",4
176,"nếu ai đang băn khoăn về cam trước xấu, call video bị mờ thì yên tâm nhé hiện camera trước đã dc fix lại rồi ,rõ như ban ngày, hình ảnh sắc nét không kém cam sau.",5
177,cho mình hỏi dòng 7 plus có thể dùng sim ghép đc ko tại vì máy dòng androi đg dùng 2 sim nếu mua máy mới sợ ko dùng đc 2 sim,5
178,"sản phẩm quá tuyệt, thiết kế đẹp, cấu hình tốt, mượt mà, màu sắc thời trang, giá ok",5
179,mới mua và đỗi sang máy khác vẫn bị đứt cãm ung khi choi game quá nãn..khi bõ 9tr ra mua con đt mà choi game tệ,1
180,"mua máy này về được 5 hôm dùng có cảm nhận như sau nắp lưng đằng sau mỏng nên ọp ẹp mặc dù là nguyên khối.ấn nhẹ ngón tay nắp lưng đằng sau là thấy ọp ẹp rồi.pin tuy 5000 nhưng màn hình to 6,5 in nên cảm giác kô trâu bằng oppo a3 đợt trước dùng và hd nên xem phim nhìn mờ hẳn đi.máy này dùng kô mượt bằng realme c2 mặc dù giá tiền tương đương nhau.máy chậm và cảm ứng kô nhậy lắm nhất là khi gõ bàn phím nhiều lúc chữ nọ sọ chữ kia.",2
181,"khá ổn! cam trc hơi thường,cam sau ok.hơi nhanh hết pin,đôi khi hơi lag và đơ màn hình",3
182,máy dùng ngonn chơi game muợt pin trâu bảo phee chơi tiết sáng đên 4 giờ chiều mới hết pin nhất là lquan hay pubg. cho 1 like,4
183,camera chụp ảnh khôg đẹp. chụp xấu hơn máy ss a50 cũ nữa. màu hơi bị nhòe màu sắc của màng hình cũng không đẹp cho lắm. thua ss a50.. haiiiiii.,2
184,"mình vừa mua máy về, trải nghiệm của mình là pin sài khá ok, chơi game lướt web thả ga, khi hết pin sạc cực nhanh đầy. mọi thứ cũng khá ok. tuy nhiên mình thấy chỉ có vân tay là không ổn. máy mới mua nhưng vân tay không nhạy phải 2 3 lần mới được. test game thấy khá ok, tuy nhiên về camera thì không được ưng ý cho lắm. chốt với tầm giá 7tr khá ok. sẽ phù hợp cho những bạn chơi game hơn là fan chụp hình.",4
185,đã mua 2 tháng rưỡi lúc đầu pin khá là trâu bây giờ đỡ trâu rồi. cấu hình nhanh k bị lag khi chơi game,5
186,"vừa mua vài ngày thất vọng chơi game thì khỏi phải nói nó tệ thứ gì chịu nổi liên quân k mượt , call of duti thì mở đồ họa trung bình k đc , máy thua cả con vivo 85 của mình vừa xài nữa",2
187,máy cấu hình mạnh. chơi game tôt. ít háo pin. câm rât chăc tay. rậm 8gb chơi game thoải mái,5
188,thế giới di động bán toàn máy lỗi đổi trả lại rất khó khăn. mua cái redmi 8 lỗi tùm lum đổi ko cho đổi,1
189,"ko giống như trong ảnh mô tả, cảm biến vân tay ko giống như màu máy. 1 sao là đủ",1
190,quá oke luôn mà ko hiểu sau mọi người đồi hỏi quá máy mượt âm lượng lớn nếu mà chỉ xem youtube hay facebook thì theo mình có thể kéo thời gian được 2 ngày tóm lại là quá tốt .,5
191,samsung a50s mới 5 ngày qua. tại thế giới di động 5.990k .máy sài nóng và hao pin quá . thua samsung a50 128gb,2
192,chụp hình khá là đẹp không bị léo sáng như những dòng máy trước. xem phim màn hình màu sắc khá là đẹp mắt. rất hài lòng,5
193,ngoài bin đt ra mọi thứ đều tốt... pin hơi dựt nhanh... chơi game pubg mượt lắm,4
194,"lần đầu tiên xài hàng của xiaomi.nói chung là chất lượng sản phẩm tuyệt vời.khuyên mọi người nên mua máy này.máy xài k hề nóng, pin rất trâu.mình chơi liên quan để hd vs fps cao mà 1 trận có 3 pin và k hề nóng tí nào.con này quá rẻ và quá tốt.",5
195,"đã mua máy. máy xài dất ok ,nhân viên tư vấn nhiệt tình. nói chung là rất hài lòng",5
196,"mình mới mua cái vivo y19 này về sử dụng đc 1 ngày, theo mình đánh giá như sau thiết kế đẹp, màu trắng sang trọng. đặc biệt cấu hình của máy khủng, bộ nhớ 128 gb thoải mái lưu trữ mà không cần lo hết. camera chụp hình sile nét, đẹp. về giá của y19 này thì quá rẻ, chỉ 4.990. pin 5000 có sạc nhanh thật tuyệt vời.",5
197,mới mua máy 2 ngày thì máy bị reset tắt nguồn khởi động lại chạy lại thegioididong hỏi thì bảo bật update qua đêm nên bị. giờ tắt đi rồi do chính nhân viên thegioididong tắt nhưng vẫn còn bị nữa. đúng rõ chán tôi muốn đến thegioididong đổi máy,1
198,tôi rất thích nó sạc chỉ tốn 30 phút tui mong sẽ có nhiều sản phẩm mới hơn nữa.,5
199,xứng đáng đồng tiền bỏ ra khi mua 9s này.pin trâu hơn 10h .hiệu năng ổn và mát 39 c 4h chơi game. cammera thì chụp tạm ổn trong tầm giá. máy chỉ nóng khi sạc chắc do sạc nhanh nên vậy không biết có ai bị vậy không.? ai bị lỗi thì nên nâng cấp miui trong hình.,5
200,mik ms mua e này thấy sài ok mik chơi game nhẹ lên ko đòi hỏi gì nhiều nhưng theo mik biết thì máy mik tụt pin rất nhanh không biết sao nữa ...,5
201,"sau 6 tháng sử dụng tôi thấy máy rất mượt và tốt, camera tương đối tốt hiệu năng ổn định, trải nhiệm mượt mà. đó là những đánh giá của tôi về realme 5",5
202,sản phẩm này hàng việt nam ko có 1 điểm nào xài được sạc pin loi chơi game ko được lướt web thì lắc lắm mn ơi ko nên mua dòng vsmart quá tệ,1
203,làm thế nào để tăng giảm âm lượng khi nghe nhạc hoặc nghe fm vậy ? rất mog được giải đáp sớm nhất.. xin cảm ơn!,5
204,"máy chạy chậm, hay bị đơ, pin yếu. tầm giá này mua được nhiều con ngon hơn. chán samsung thật",1
205,máy cũng ok nhưng khi nóng máy màng hình hiễn thị không tốt bị mờ khó chịu lắm..,2
206,máy quá mạnh trong phân khúc giá. đánh liên quân max cấu hình. quá mượt. giá mình mua lúc đặt trc là 11tr490k . quá ngon.,5
207,"máy xài ổn với giá tiền, đánh giá 5 sao ủng hộ sam sung. chơi game vẫn ok lắm nhe",5
208,"sản phẩm sử dụng tốt, cấu hình cao và chạy ổn định. chế độ bảo hành tốt, rất hài lòng",5
209,"mình thấy chip 865 có 1 chip xung nhịp 2,84 trong đó chip 855 có 1 chip xung nhịp 2,94 lận thì sự khác biệt giữa 2 chip này là gì vậy tại sao chip mới hơn lại có xung nhịp thấp hơn nhỉ",5
