review_id,sent_idx,sentence,aspects,sentiments
91,0,Điện thoại iPhone 16 128GB - Máy tệ. Camera bị treo thường xuyên. Mang tới cữa hàng nhân viên bảo bị lỗi phần mềm chờ cập nhật lên ios là hết. Đem về cập nhật lên ios mới nhất vẫn bị. Bây giờ mà trả được là trả ngay và liện. Rất chi là bực.,"['camera', 'ser&acc', 'general']","{'camera': 'Negative', 'ser&acc': 'Negative', 'general': 'Negative'}"
92,0,Điện thoại iPhone 16 128GB - Mới mua về loa bị ồm như bịt loa.sạc nóng đt nóng cục sạc.mang ra TGDD nhân viên nói bình thường.nếu vậy họ ta mang ra làm gì cho mất công mất việc.Thà mua điện thoại rẻ tiền cho đỡ tiếc.từ bỏ iPhone 16 ra tên sang nhưng rất tệ,"['features', 'battery', 'ser&acc', 'general']","{'features': 'Negative', 'battery': 'Negative', 'ser&acc': 'Negative', 'general': 'Negative'}"
93,0,Điện thoại iPhone 16 128GB - Mất sóng liên tục,['others'],{'others': 'Negative'}
94,0,Điện thoại iPhone 16 128GB - Chị mua iPhone 16 128g ngày 5/2/2025Sao trong phần bảo hành lại thấy là gói bảo hành đã hết hạn,['ser&acc'],{'ser&acc': 'Negative'}
95,0,Điện thoại iPhone 16 128GB - 18/1/2025 tôi có mua trả góp iphone 16 128GB tại 813ĐMMNANTHO 116 kim tân tại thái hòaMà số hợp đồng trả góp tôi nhập vào Momo để trả thì hệ thống báo là số hợp đồng không đúng. Tôi cần được hỗ trợ,"['ser&acc', 'others']","{'ser&acc': 'Negative', 'others': 'Neutral'}"
96,0,Điện thoại Samsung Galaxy A07 4GB/64GB - Mình xem máy trên web và có mã giảm giá 10% đến lúc qua siêu thị đường hãi thượng lãng ông hỏi áp dụng giảm giá y như web phải không thì 2 bạn nhân viên nói đúng rồi. Nhưng khi thanh toán mình đưa mã giảm ra thì nói mã chỉ áp dụng online trên web không áp dụng mua trực tiếp,"['price', 'ser&acc']","{'price': 'Negative', 'ser&acc': 'Negative'}"
97,0,"Điện thoại Samsung Galaxy A07 4GB/64GB - Máy dùng tốt trong tầm giá, nhưng tìm máy tím khó. Phải đi mấy cửa hàng mới có","['general', 'storage']","{'general': 'Positive', 'storage': 'Negative'}"
98,0,Điện thoại Samsung Galaxy A07 4GB/64GB - Tốt máy đẹp,"['general', 'design']","{'general': 'Positive', 'design': 'Positive'}"
99,0,Điện thoại Samsung Galaxy S25 Ultra 5G 12GB/256GB - 1. Mới mua hôm qua. Chạy cập nhật phần mềm mà máy nóng lắm. Pin sụt từ 100% xuống 95% trong vòng có 2 phút. Không biết máy có vấn đề gì không,"['performance', 'battery', 'general']","{'performance': 'Negative', 'battery': 'Negative', 'general': 'Neutral'}"
100,0,Điện thoại Samsung Galaxy S25 Ultra 5G 12GB/256GB - Cảm giác rất vip.Mượt không tí gợnĐúng la max của đỉnh.Màn hình đẹp.Zoom xa hơi vỡ tí.,"['performance', 'screen', 'camera']","{'performance': 'Positive', 'screen': 'Positive', 'camera': 'Negative'}"
101,0,"Điện thoại Samsung Galaxy S25 Ultra 5G 12GB/256GB - mình thích con này được cái màn hình to 6.9 inch.nghe nhạc, xem video tuyệt vời luôn. có hỗ trợ sạc không dây...","['screen', 'features', 'general', 'battery']","{'screen': 'Positive', 'features': 'Positive', 'general': 'Positive', 'battery': 'Neutral'}"
102,0,Điện thoại Samsung Galaxy S25 Ultra 5G 12GB/256GB - Máy tốt nhưng chụo hình selfie quá xấu. mất thời gian dùng app để chỉnh sửa lại. Nên góp ý cho Samsung chỉnh lại điểm này nếu không sẽ thua những hãng khác về chụp ảnh selfie mặt trước màn hình,"['performance', 'camera', 'features']","{'performance': 'Positive', 'camera': 'Negative', 'features': 'Neutral'}"
103,0,Điện thoại Samsung Galaxy S25 Ultra 5G 12GB/256GB - Cho em hỏi điện thoại Samsung S25 ultra em mua vào hồi tháng 3 vừa rồi. Nay em lắc điện thoại có hiện tượng kêu cặch cặch là sao vậy ạ. Em có mở cam lên tiếng hành lắc rồi mà nó cũng kêu ạ. Mong shop giải đáp giúp em với ạ. Em xin cảm ơn,"['camera', 'general']","{'camera': 'Negative', 'general': 'Neutral'}"
104,0,"Điện thoại Samsung Galaxy S25 Ultra 5G 12GB/256GB - Điện thoại rất đẹp,samsung cao cấp dùng sướng khỏi nói nhân viên nhiệt tình","['design', 'general', 'ser&acc']","{'design': 'Positive', 'general': 'Positive', 'ser&acc': 'Positive'}"
105,0,"Điện thoại Samsung Galaxy S25 Ultra 5G 12GB/256GB - Máy không tương thích vs ngân hàng msb ra kêu thì báo máy bình thường kêu do app msb nhưng các hãng khác vẫn dùng bình thường , mua phí tiền","['others', 'price']","{'others': 'Negative', 'price': 'Negative'}"
106,0,Điện thoại Samsung Galaxy S25 Ultra 5G 12GB/256GB - Khung viền titan mau tróc sơn. Mới xài 12 ngày. Chưa gì mà trầy tè le. Tệ còn hơn tệ,"['design', 'general']","{'design': 'Negative', 'general': 'Negative'}"
107,0,"Điện thoại Samsung Galaxy S25 Ultra 5G 12GB/256GB - Mới mua, máy nóng giật màn hình. Cửa hàng đem đi bảo hành. Hẹn nửa tháng. Tại sao không kiểm tra và đổi sản phẩm. Mà phải bảo hành","['performance', 'ser&acc', 'general']","{'performance': 'Negative', 'ser&acc': 'Negative', 'general': 'Negative'}"
108,0,"Điện thoại Samsung Galaxy S25 Ultra 5G 12GB/256GB - Cảm ứng vân tay hơi tệ , lúc ăn lúc ko , ko biết phải máy hư ko","['features', 'others']","{'features': 'Negative', 'others': 'Neutral'}"
109,0,"Điện thoại Samsung Galaxy S25 Ultra 5G 12GB/256GB - Mình cần bán lại, 256g , màu đen mới mua ngày 22/4, mình dx tặng cái mới nên dư cần bán  xxxx716808",['others'],{'others': 'Neutral'}
110,0,"Điện thoại Samsung Galaxy S25 Ultra 5G 12GB/256GB - Máy đẹp, chạy mượt, rất ưng","['design', 'performance', 'general']","{'design': 'Positive', 'performance': 'Positive', 'general': 'Positive'}"
111,0,Điện thoại Samsung Galaxy S25 Ultra 5G 12GB/256GB - Giá quá cao,['price'],{'price': 'Negative'}
112,0,Điện thoại Samsung Galaxy S25 Ultra 5G 12GB/256GB - Máy quá tuyệt. Màn hình rất đẹp. pin trâu,"['general', 'screen', 'battery']","{'general': 'Positive', 'screen': 'Positive', 'battery': 'Positive'}"
113,0,Điện thoại Samsung Galaxy S25 Ultra 5G 12GB/256GB - chị nhân viên cute vãi ò 3,"['ser&acc', 'others']","{'ser&acc': 'Neutral', 'others': 'Positive'}"
114,0,"Điện thoại Samsung Galaxy S25 Ultra 5G 12GB/256GB - Máy dùng ổn, mua thu cũ đổi mới được giá tốt, nv đmx hỗ trợ nhiệt tình","['general', 'price', 'ser&acc']","{'general': 'Positive', 'price': 'Positive', 'ser&acc': 'Positive'}"
115,0,Điện thoại Samsung Galaxy S25 Ultra 5G 12GB/256GB - Sp quá ok của nhà samsumg,['general'],{'general': 'Positive'}
116,0,"Điện thoại Samsung Galaxy S25 Ultra 5G 12GB/256GB - Đã trải nghiệm đc mấy tuần, cũng không quá suất sắc như báo chí hay mấy ông review ca tụng, tầm giá này thì con nào cũng ngon tương đương nhau",['general'],{'general': 'Neutral'}
117,0,Điện thoại Samsung Galaxy S25 Ultra 5G 12GB/256GB - Mua đặt gạch trước cũng ko được ưu đãi hơn là mua từ bây giờ,['others'],{'others': 'Negative'}
118,0,Điện thoại Samsung Galaxy S25 Ultra 5G 12GB/256GB - sản phẩm quá đỉnh,['general'],{'general': 'Positive'}
119,0,Điện thoại OPPO A6 Pro 8GB/128GB - Ok á,['general'],{'general': 'Positive'}
120,0,Điện thoại OPPO A6 Pro 8GB/128GB - Mình mua chưa đc 1 tháng tối ngủ pin còn 90 mà sáng dậy cầm vào điện thoại rất nóng vad hết sạch pin kB bên tgdd bảo hành như nào dùng sợ nổ,"['battery', 'ser&acc']","{'battery': 'Negative', 'ser&acc': 'Negative'}"
121,0,Điện thoại OPPO A6 Pro 8GB/128GB - Chưa được 1 tháng mà sao đôi khi màn hình trắng cần bảo hành,"['screen', 'ser&acc']","{'screen': 'Negative', 'ser&acc': 'Negative'}"
122,0,Điện thoại OPPO A6 Pro 8GB/128GB - Mua sử dụng chưa được 1 tháng mà máy lướt nhiều lúc không đi vô messenger thì nó cứ quay vòng vòng hoài k load được mấy tin nhắn cũ. Lúc mua ở thế giới di động thì hộp đã được khu sẵn rồi,"['performance', 'ser&acc']","{'performance': 'Negative', 'ser&acc': 'Negative'}"
123,0,Điện thoại HONOR 400 Lite 12GB/256GB - xài gần 4 tháng gam12g mà chạy rất chậm còn hay bị đơ giựt lal nua cảm thấy thất vọng khi mua mới gần 9tr,"['performance', 'price', 'general']","{'performance': 'Negative', 'price': 'Negative', 'general': 'Negative'}"
124,0,"Điện thoại HONOR 400 Lite 12GB/256GB - Đề nghị shop bỏ thông tin hồng ngoại trên máy này, vì máy này k có chức năng đó","['features', 'general']","{'features': 'Negative', 'general': 'Neutral'}"
125,0,Điện thoại HONOR 400 Lite 12GB/256GB - Tại sao máy không có kết nối hồng ngoại mà trên web lại ghi là có... Lừa dối khách hàng à,"['features', 'general']","{'features': 'Negative', 'general': 'Negative'}"
126,0,"Điện thoại HONOR 400 Lite 12GB/256GB - Máy cái gì cũng được , nhưng hay sung đột hệ thống đứng máy tầm 15 hoặc 20 phút mới mở hoặc khởi đông máy được dù đã đổi 2 lần","['performance', 'general']","{'performance': 'Negative', 'general': 'Positive'}"
127,0,"Điện thoại HONOR 400 Lite 12GB/256GB - máy dùng ban đầu ổn. Nhưng dùng đc tầm 1 tuần là bắt đẩu xảy ra vấn đề.Máy 1 đổi Lý do bị ten đầu sạc, sạc vô lâu đầy, nó mủi khétMáy thứ 2 đổi lý do bị cong thân mặc dù ko trầy xước ko vỡ. Gửi về hãng thì hãng báo bị cong nặng ko hỗ trợ. Nhưng nếu cong do người dùng sử dụng thì đã bị vợ trầy xước rồi.","['battery', 'design', 'ser&acc']","{'battery': 'Negative', 'design': 'Negative', 'ser&acc': 'Negative'}"
128,0,"Điện thoại HONOR 400 Lite 12GB/256GB - Mic gọi zalo sao chập chờn, có hiện tượng giật lag, sau 2 tháng sử dụng","['features', 'performance']","{'features': 'Negative', 'performance': 'Negative'}"
129,0,Điện thoại HONOR 400 Lite 12GB/256GB - Quá tệ . dùng chưa được 2 tháng mà đã chầy viền cụm camera rồi.,"['design', 'camera', 'general']","{'design': 'Negative', 'camera': 'Negative', 'general': 'Negative'}"
130,0,Điện thoại HONOR 400 Lite 12GB/256GB - Giá 8830k được trừ km với phiếu giảm giá thanh toán 7642k sau 1 ngày sử dụng ưng quá,"['price', 'storage', 'general']","{'price': 'Positive', 'storage': 'Positive', 'general': 'Positive'}"
131,0,"Điện thoại HONOR 400 Lite 12GB/256GB - Máy xài rất nhanh nóng là sao nhỉ, tầm 15p là bắt đầu nóng","['performance', 'battery']","{'performance': 'Negative', 'battery': 'Neutral'}"
132,0,"Điện thoại HONOR 400 Lite 12GB/256GB - Sau 1 tháng dùng cảm nhận máy ổn, mượt, màn đẹp, cam chụp khá tuy nhiên quay video rất yếu, pin trâu, mỏng nhẹ, loa khá OK dù là loa đơn.","['general', 'performance', 'screen', 'camera', 'battery', 'design', 'features']","{'general': 'Positive', 'performance': 'Positive', 'screen': 'Positive', 'camera': 'Negative', 'battery': 'Positive', 'design': 'Positive', 'features': 'Positive'}"
133,0,Điện thoại HONOR 400 Lite 12GB/256GB - Máy dùng rất tốt pin trâu màn rất nét nhưng lúc mình mua rõ ràng được giảm giá 500k nhưng nhân viên cố tình báo sai giá là 8850000k trong khi đó mình vào gl tra thì chỉ có 8330000k,"['battery', 'screen', 'price', 'ser&acc']","{'battery': 'Positive', 'screen': 'Positive', 'price': 'Negative', 'ser&acc': 'Negative'}"
134,0,Điện thoại iPhone 16e 128GB - mới mua đc 1 tháng giá 15tr4 thấy các bên đã giảm còn 12tr. đã thế hỏi có trả góp được qua thẻ visa ko. nhân viên bảo có. vậy mà thanh toán xong cuối tháng vẫn phải nộp đủ tiền k đc trả góp luôn,"['price', 'ser&acc']","{'price': 'Negative', 'ser&acc': 'Negative'}"
135,0,"Điện thoại iPhone 16e 128GB - mình mua ngày 17/10/2025 thật tuyệt vời không chê tí nào. máy gọn đúng ý mình. pin rất trâu,mát mượt. nghe nhạc âm thanh rất hay. ai tuổi như mình nên mua","['general', 'design', 'battery', 'performance', 'features']","{'general': 'Positive', 'design': 'Positive', 'battery': 'Positive', 'performance': 'Positive', 'features': 'Positive'}"
136,0,Điện thoại iPhone 16e 128GB - Hôm trước cho 5 sao . Giờ cho 1 sao luôn . 4g 5g rất tệ . Chơi game toàn bị lag,"['performance', 'features']","{'performance': 'Negative', 'features': 'Negative'}"
137,0,Điện thoại iPhone 16e 128GB - Chơi game 10p hết 10% pin.máy thì nóng ran.,"['battery', 'performance']","{'battery': 'Negative', 'performance': 'Negative'}"
138,0,"Điện thoại iPhone 16e 128GB - Mọi thứ đều ổn, không có gì khen mà cũng chẳng tệ để chê. Chỉ có điểm trừ là cạnh viền cấn tay, không bo cạnh êm tay như iP15, iP16.. À quên, loa ngoài nghe rất hay nhé, bass ấm, dải âm sâu và trầm.","['general', 'design', 'features']","{'general': 'Neutral', 'design': 'Negative', 'features': 'Positive'}"
139,0,Điện thoại iPhone 16e 128GB - Máy bao ngon không nóng máy pin trâu.... ai thích bần bần mua sài thì ok...,"['performance', 'battery', 'general']","{'performance': 'Positive', 'battery': 'Positive', 'general': 'Neutral'}"
140,0,"Điện thoại iPhone 16e 128GB - ip 16e dùng 5 ngày ko trầy xước móp méo,vẫn ok 100% mình muốn đổi qua 16 prm thì được định giá như thế nào vậy shop","['general', 'storage']","{'general': 'Positive', 'storage': 'Neutral'}"
141,0,Điện thoại iPhone 16e 128GB - Cảm thấy cảm ứng ko nhạy cho lắm chơi game lq nhìu lúc bấm ko dc,"['performance', 'features']","{'performance': 'Negative', 'features': 'Negative'}"
142,0,Điện thoại iPhone 16e 128GB - Ta có nên lên ios 18.4 kg ạk,['others'],{'others': 'Neutral'}
143,0,Điện thoại iPhone 16e 128GB - Hài lòng.tuy giá cáo nhưng cấu hình chơi game hết ý,"['general', 'price', 'performance']","{'general': 'Positive', 'price': 'Negative', 'performance': 'Positive'}"
144,0,Điện thoại Samsung Galaxy A56 5G 12GB/256GB - Em mới mua cái a56 mà sao pin xuống 20% ko thấy thông báo pin yếu vậy ad,"['battery', 'storage']","{'battery': 'Negative', 'storage': 'Neutral'}"
145,0,Điện thoại Samsung Galaxy A56 5G 12GB/256GB - Hqua e mới mua con ss a56 12G 256 mà lỡ quên mk .giờ đem ra tgdd cài lại chương trình giúp dc ko ạ.phí hết bao nhíu ạ và mất bao lâu mới xong ạ,['others'],{'others': 'Neutral'}
146,0,Điện thoại iPhone 15 128GB - mình mua gan 1 nam roi thay xai rat tot pin thi ok,"['battery', 'general']","{'battery': 'Positive', 'general': 'Positive'}"
147,0,"Điện thoại iPhone 15 128GB - Mới mua chưa được 1 tháng, không chơi game, không sạc qua đêm. Sạc 28 lần pin còn 99% sạc 30 lần pin còn 98%","['battery', 'storage']","{'battery': 'Positive', 'storage': 'Neutral'}"
148,0,Điện thoại iPhone 15 128GB - Mua 15500k giờ lên 17500k bán có đc tý lãi ko ae,['others'],{'others': 'Neutral'}
149,0,"Điện thoại iPhone 15 128GB - Tôi mua iPhone 15 128GB tại Thế Giới Di Động ngày 03/09/2025, dùng rất kỹ, không rơi, không vô nước, không sửa chữa gì cả. Bình thường tôi ít nghe gọi, chủ yếu dùng để làm việc và lướt web, nên tới nay 23/10/2025 mới phát hiện mic của máy bị rè nặng, gọi điện hoặc gọi video thì bên kia nghe tiếng rè rất to, lúc có lúc không nghe được.Một chiếc điện thoại giá hơn 15 triệu mà vừa qua 1 tháng đã lỗi mic thì thật sự quá thất vọng Tôi chọn mua tại Thế Giới Di Động vì tin tưởng hàng chính hãng và dịch vụ bảo hành uy tín, nhưng giờ gặp lỗi thế này thì thật sự mất niềm tin.Mong Thế Giới Di Động kiểm tra và hỗ trợ đổi máy hoặc xử lý bảo hành sớm, chứ lỗi phần cứng thế này thì người dùng không thể chấp nhận","['mic', 'general', 'ser&acc']","{'mic': 'Negative', 'general': 'Negative', 'ser&acc': 'Negative'}"
150,0,"Điện thoại iPhone 15 128GB - Cho mình hỏi cái phần lưng phía trên sao mình thấy nó hơi hở, ở dưới thì bình thường",['design'],{'design': 'Negative'}
151,0,Điện thoại iPhone 15 128GB - Mình mới mua máy được 1 tuần nhưng không hiểu sao mày mình không chụp ảnh màn hình bằng nút hôm ao được,"['features', 'general']","{'features': 'Negative', 'general': 'Neutral'}"
